loan_amnt,int_rate,installment,emp_length,home_ownership,verification_status,dti,total_acc,earl_cr_line_t,loan_inc_pct,log_income,tempo_mes,status,status_repayment
18075,19.72,476.07,10.0,OWN,Source Verified,21.53,37.0,-136 days +00:48:00,0.3286363636363636,10.915088464214607,55.0,0,1
26000,24.7,758.57,6.0,RENT,Source Verified,16.57,26.0,-156 days +18:24:00,0.2678645017720267,11.483125833731709,20.0,1,0
24000,24.89,702.89,4.0,RENT,Verified,29.34,51.0,-312 days +12:48:00,0.24,11.512925464970229,8.0,0,1
30000,22.47,836.61,10.0,RENT,Source Verified,11.2,33.0,-134 days +01:36:00,0.23076923076923078,11.77528972943772,59.0,0,1
14825,16.29,362.81,10.0,MORTGAGE,Verified,20.16,20.0,-124 days +04:48:00,0.2965,10.819778284410283,18.0,0,1
35000,22.47,976.04,2.0,RENT,Verified,5.54,38.0,-202 days +02:24:00,0.16666666666666666,12.254862809699606,5.0,0,1
23500,19.72,618.96,10.0,RENT,Verified,14.09,14.0,-336 days +04:48:00,0.3983050847457627,10.985292722887856,39.0,0,1
30000,22.95,844.86,10.0,OWN,Not Verified,13.58,27.0,-157 days +17:36:00,0.23076923076923078,11.77528972943772,30.0,0,1
30000,20.49,803.02,10.0,MORTGAGE,Verified,24.0,27.0,-153 days +20:00:00,0.37037037037037035,11.302204433654575,60.0,0,0
24000,21.98,662.59,1.0,RENT,Verified,24.89,24.0,-263 days +05:36:00,0.3287671232876712,11.198214720130528,5.0,1,0
18200,19.72,479.36,10.0,MORTGAGE,Verified,24.31,18.0,-143 days +23:12:00,0.35,10.858998997563564,49.0,0,1
22000,21.0,595.18,3.0,RENT,Verified,24.17,38.0,-209 days +23:12:00,0.4,10.915088464214607,9.0,1,0
25600,21.98,706.76,6.0,RENT,Source Verified,20.38,49.0,-157 days +17:36:00,0.3413333333333333,11.225243392518447,22.0,0,1
18250,15.31,437.15,5.0,MORTGAGE,Verified,17.57,20.0,-194 days +05:36:00,0.39881993006993005,10.731165626053679,56.0,0,1
24375,18.75,628.96,10.0,MORTGAGE,Verified,20.81,11.0,-191 days +06:24:00,0.3939393939393939,11.032871499870991,59.0,0,1
22000,21.0,595.18,6.0,MORTGAGE,Verified,18.3,25.0,-119 days +07:12:00,0.36065573770491804,11.018629143155449,11.0,1,0
15125,21.49,413.37,10.0,MORTGAGE,Source Verified,6.11,26.0,-231 days +16:48:00,0.16805555555555557,11.407564949312402,30.0,0,1
19750,15.31,473.08,10.0,MORTGAGE,Verified,26.21,15.0,-226 days +19:12:00,0.395,10.819778284410283,58.0,0,1
21000,22.47,585.63,9.0,MORTGAGE,Source Verified,33.73,23.0,-134 days +01:36:00,0.38181818181818183,10.915088464214607,59.0,0,1
30000,14.33,703.2,4.0,MORTGAGE,Verified,30.82,27.0,-352 days +22:24:00,0.3,11.512925464970229,38.0,0,1
21125,19.05,548.58,10.0,RENT,Verified,18.23,33.0,-218 days +20:48:00,0.39858490566037735,10.87804719253426,23.0,1,0
8500,19.05,220.73,7.0,RENT,Source Verified,3.8,17.0,-147 days +21:36:00,0.18085106382978725,10.757902880692196,22.0,1,0
27575,6.0,534.69,1.0,MORTGAGE,Verified,22.27,31.0,-167 days +14:24:00,0.3939285714285714,11.156250521031495,44.0,0,1
19425,15.31,465.29,3.0,MORTGAGE,Verified,22.77,17.0,-168 days +14:24:00,0.38927855711422843,10.81777628173961,34.0,0,1
35000,14.09,816.03,10.0,MORTGAGE,Verified,12.16,38.0,-239 days +14:24:00,0.11666666666666667,12.611537753638338,22.0,0,1
9800,14.33,229.71,10.0,MORTGAGE,Verified,22.39,25.0,-309 days +12:48:00,0.098,11.512925464970229,59.0,0,1
20000,18.75,516.07,10.0,RENT,Verified,29.07,29.0,-133 days +02:24:00,0.37037037037037035,10.896739325546411,18.0,0,1
19125,21.98,528.0,1.0,OWN,Verified,20.62,26.0,-84 days +19:12:00,0.3541666666666667,10.896739325546411,46.0,0,1
21600,11.14,471.15,10.0,MORTGAGE,Source Verified,4.35,24.0,-309 days +12:48:00,0.18,11.695247021764184,59.0,0,1
20000,19.72,526.77,10.0,MORTGAGE,Verified,17.54,19.0,-165 days +16:00:00,0.30864197530864196,11.079060882340366,59.0,0,1
20000,19.05,519.37,4.0,MORTGAGE,Verified,23.72,25.0,-108 days +10:24:00,0.3333333333333333,11.002099841204238,56.0,0,1
18000,19.72,474.09,10.0,MORTGAGE,Verified,19.99,30.0,-312 days +12:48:00,0.27692307692307694,11.082142548877775,34.0,0,1
28200,15.31,675.48,1.0,MORTGAGE,Source Verified,22.91,19.0,-216 days +21:36:00,0.3971830985915493,11.170435156023453,30.0,1,0
17500,14.09,408.02,5.0,RENT,Verified,28.89,20.0,-177 days +12:00:00,0.35,10.819778284410283,9.0,0,1
20000,14.33,468.8,8.0,RENT,Source Verified,4.44,16.0,-109 days +10:24:00,0.2222222222222222,11.407564949312402,45.0,1,0
16450,12.12,366.92,10.0,RENT,Verified,19.29,18.0,-175 days +11:12:00,0.39166666666666666,10.645424897265505,10.0,0,1
16800,19.72,442.49,4.0,RENT,Source Verified,17.19,23.0,-135 days +00:48:00,0.15272727272727274,11.608235644774552,6.0,0,1
35000,22.95,985.67,2.0,MORTGAGE,Verified,23.45,38.0,-202 days +02:24:00,0.2978723404255319,11.67419361256635,59.0,0,1
35000,20.49,936.86,6.0,MORTGAGE,Verified,22.25,35.0,-229 days +17:36:00,0.23333333333333334,11.918390573078392,3.0,1,0
18000,19.72,474.09,10.0,RENT,Verified,13.06,16.0,-150 days +20:00:00,0.21428571428571427,11.33857207782545,13.0,0,1
35000,22.47,976.04,10.0,MORTGAGE,Verified,23.99,60.0,-206 days +00:48:00,0.35353535353535354,11.502875129116727,22.0,0,1
17600,14.09,410.35,10.0,MORTGAGE,Source Verified,21.53,30.0,-214 days +23:12:00,0.26666666666666666,11.097410021008562,13.0,0,1
25975,14.09,605.61,10.0,OWN,Verified,26.4,26.0,-264 days +04:48:00,0.3996153846153846,11.082142548877775,59.0,0,1
18450,10.16,393.47,1.0,MORTGAGE,Verified,31.55,37.0,-304 days +15:12:00,0.384375,10.778956289890028,25.0,1,0
18000,20.49,481.82,3.0,RENT,Verified,10.98,8.0,-125 days +04:00:00,0.23225806451612904,11.258033215341438,27.0,0,1
35000,22.47,976.04,10.0,RENT,Verified,29.3,38.0,-561 days +22:24:00,0.3888888888888889,11.407564949312402,32.0,0,1
19000,13.11,433.38,10.0,MORTGAGE,Verified,23.44,23.0,-268 days +03:12:00,0.2657402123683887,11.177430350809338,50.0,0,1
17000,17.27,424.97,10.0,MORTGAGE,Source Verified,16.94,28.0,-186 days +08:00:00,0.2537313432835821,11.112447898373103,35.0,0,1
18800,18.49,482.43,3.0,MORTGAGE,Verified,28.97,39.0,-162 days +15:12:00,0.31333333333333335,11.002099841204238,30.0,0,1
16000,19.05,415.49,4.0,MORTGAGE,Verified,5.63,17.0,-225 days +20:00:00,0.17582417582417584,11.418614785498987,29.0,0,1
30000,15.31,718.59,5.0,MORTGAGE,Verified,24.79,40.0,-214 days +23:12:00,0.28846153846153844,11.55214617812351,15.0,0,1
19000,20.49,508.58,9.0,MORTGAGE,Verified,13.73,17.0,-171 days +12:48:00,0.2638888888888889,11.184421397998193,22.0,0,1
17000,18.75,438.66,5.0,MORTGAGE,Verified,24.29,38.0,-169 days +13:36:00,0.17,11.512925464970229,43.0,0,1
25000,18.49,641.52,5.0,MORTGAGE,Verified,19.85,34.0,-168 days +14:24:00,0.33112582781456956,11.231887935237117,3.0,1,0
33950,17.27,848.69,8.0,OWN,Verified,26.51,29.0,-154 days +19:12:00,0.39941176470588236,11.350406535472453,54.0,1,0
25650,23.63,732.4,2.0,MORTGAGE,Source Verified,13.96,15.0,-193 days +06:24:00,0.320625,11.289781913656018,59.0,0,1
20000,15.31,479.06,4.0,RENT,Verified,24.96,19.0,-328 days +07:12:00,0.28239015023155994,11.167953205290885,11.0,0,1
27000,22.95,760.37,5.0,MORTGAGE,Verified,25.56,58.0,-258 days +06:24:00,0.375,11.184421397998193,21.0,0,1
19000,19.72,500.43,3.0,RENT,Source Verified,19.85,34.0,-211 days +22:24:00,0.35185185185185186,10.896739325546411,21.0,0,1
16000,24.83,468.03,4.0,RENT,Verified,30.21,45.0,-120 days +07:12:00,0.4,10.596634733096073,11.0,0,1
20000,18.49,513.22,6.0,OWN,Source Verified,31.16,23.0,-266 days +04:00:00,0.3333333333333333,11.002099841204238,9.0,0,1
19000,14.33,445.36,10.0,MORTGAGE,Verified,16.06,13.0,-225 days +20:00:00,0.31666666666666665,11.002099841204238,34.0,0,1
27200,21.49,743.37,7.0,MORTGAGE,Source Verified,19.02,18.0,-94 days +16:48:00,0.2518518518518518,11.589886506106357,50.0,1,0
18450,14.33,432.47,4.0,RENT,Source Verified,5.42,13.0,-94 days +16:48:00,0.3075,11.002099841204238,32.0,0,1
16000,21.0,432.86,5.0,MORTGAGE,Not Verified,18.73,27.0,-165 days +16:00:00,0.16,11.512925464970229,60.0,0,0
20675,22.47,576.56,2.0,RENT,Verified,14.69,30.0,-370 days +16:00:00,0.2827157117462054,11.199993958264997,52.0,0,1
19200,11.14,418.8,4.0,MORTGAGE,Source Verified,16.07,38.0,-184 days +08:48:00,0.17582417582417584,11.600936342292941,17.0,0,1
35000,22.95,985.67,10.0,MORTGAGE,Verified,13.07,28.0,-153 days +20:00:00,0.2916666666666667,11.695247021764184,60.0,0,0
20000,21.98,552.16,2.0,RENT,Source Verified,11.98,19.0,-71 days +00:00:00,0.36363636363636365,10.915088464214607,54.0,0,1
28000,11.14,610.75,3.0,MORTGAGE,Verified,23.54,23.0,-120 days +07:12:00,0.3835616438356164,11.198214720130528,45.0,1,0
23500,22.95,661.81,1.0,RENT,Verified,22.89,29.0,-113 days +08:48:00,0.3936348408710218,10.997087299380693,15.0,1,0
20000,17.27,499.96,1.0,MORTGAGE,Verified,17.27,23.0,-200 days +04:00:00,0.26337275145513445,11.237672496857467,11.0,0,1
26600,15.8,644.04,2.0,MORTGAGE,Verified,18.24,34.0,-391 days +09:36:00,0.37202797202797205,11.177452728682098,48.0,0,1
27000,21.49,737.91,10.0,MORTGAGE,Verified,15.24,16.0,-228 days +18:24:00,0.39416058394160586,11.134589024250317,49.0,0,1
17825,18.75,459.95,1.0,RENT,Verified,11.7,12.0,-95 days +16:00:00,0.23766666666666666,11.225243392518447,6.0,0,1
24000,19.05,623.24,2.0,MORTGAGE,Verified,16.76,47.0,-227 days +18:24:00,0.25263157894736843,11.461632170582678,11.0,0,1
18000,18.75,464.46,1.0,MORTGAGE,Verified,13.46,8.0,-95 days +16:00:00,0.3,11.002099841204238,21.0,0,1
21000,18.75,541.87,4.0,MORTGAGE,Verified,14.33,25.0,-120 days +07:12:00,0.2625,11.289781913656018,7.0,0,1
20000,23.28,567.04,4.0,OWN,Source Verified,21.5,17.0,-260 days +05:36:00,0.2857142857142857,11.156250521031495,59.0,0,1
18000,19.72,474.09,10.0,MORTGAGE,Verified,24.29,19.0,-165 days +16:00:00,0.36,10.819778284410283,31.0,0,1
18825,19.72,495.82,8.0,MORTGAGE,Verified,18.92,36.0,-157 days +18:24:00,0.2353125,11.289781913656018,7.0,0,1
20675,23.63,590.35,10.0,MORTGAGE,Verified,26.15,37.0,-265 days +04:48:00,0.39418493803622495,10.867615613824443,15.0,1,0
28000,23.63,799.51,3.0,MORTGAGE,Verified,16.59,50.0,-268 days +03:12:00,0.112,12.429216196844383,35.0,1,0
24000,19.72,632.12,8.0,MORTGAGE,Verified,31.47,40.0,-201 days +03:12:00,0.28014474144974905,11.35825798495809,60.0,0,0
22000,18.75,567.68,1.0,RENT,Verified,28.12,41.0,-155 days +19:12:00,0.275,11.289781913656018,31.0,0,1
18825,23.28,533.72,3.0,RENT,Verified,25.2,17.0,-93 days +16:48:00,0.3921875,10.778956289890028,31.0,1,0
21600,14.33,506.3,10.0,MORTGAGE,Verified,34.97,21.0,-153 days +20:00:00,0.3927272727272727,10.915088464214607,59.0,0,1
28000,21.0,757.5,10.0,MORTGAGE,Verified,23.26,29.0,-138 days +00:00:00,0.33136094674556216,11.344506813345266,25.0,1,0
27575,20.49,738.11,10.0,MORTGAGE,Verified,27.74,30.0,-282 days +23:12:00,0.3939285714285714,11.156250521031495,59.0,0,1
16425,12.12,366.37,10.0,MORTGAGE,Verified,31.91,35.0,-212 days +22:24:00,0.3158653846153846,10.858998997563564,59.0,0,1
16000,21.0,432.86,9.0,MORTGAGE,Source Verified,21.36,30.0,-159 days +16:48:00,0.22857142857142856,11.156250521031495,43.0,0,1
32000,21.98,883.45,5.0,MORTGAGE,Verified,18.82,29.0,-114 days +08:00:00,0.4,11.289781913656018,59.0,0,1
25475,18.75,657.34,8.0,MORTGAGE,Verified,8.88,21.0,-160 days +16:48:00,0.39192307692307693,11.082142548877775,57.0,0,1
20000,21.0,541.07,10.0,MORTGAGE,Verified,26.57,26.0,-220 days +20:00:00,0.35714285714285715,10.933106969717286,45.0,1,0
25000,21.49,683.25,10.0,MORTGAGE,Verified,30.87,62.0,-239 days +14:24:00,0.35714285714285715,11.156250521031495,33.0,0,1
18700,19.72,492.53,10.0,MORTGAGE,Verified,22.95,25.0,-295 days +18:24:00,0.2010752688172043,11.440354772135393,50.0,0,1
16450,21.0,445.03,2.0,RENT,Verified,22.85,26.0,-132 days +03:12:00,0.3576086956521739,10.736396675471232,59.0,0,1
18000,18.75,464.46,6.0,RENT,Verified,29.74,24.0,-166 days +15:12:00,0.38626609442060084,10.749355820113736,15.0,0,1
18075,19.72,476.07,7.0,MORTGAGE,Verified,24.04,34.0,-198 days +04:00:00,0.38855091468002323,10.74761611027086,31.0,0,1
18000,19.05,467.43,10.0,MORTGAGE,Source Verified,12.23,18.0,-133 days +02:24:00,0.15789473684210525,11.643953727376633,28.0,0,1
20000,17.27,499.96,1.0,RENT,Verified,23.24,26.0,-109 days +10:24:00,0.31007751937984496,11.074420502783864,47.0,1,0
20375,19.05,529.1,1.0,MORTGAGE,Verified,31.24,34.0,-378 days +13:36:00,0.35129310344827586,10.968198289528557,59.0,0,1
20000,19.72,526.77,10.0,MORTGAGE,Verified,21.05,32.0,-154 days +19:12:00,0.3076923076923077,11.082142548877775,19.0,0,1
18000,10.16,383.87,10.0,MORTGAGE,Verified,16.73,49.0,-202 days +02:24:00,0.24723916268336904,11.195526177730299,43.0,0,1
35000,21.49,956.55,1.0,MORTGAGE,Verified,14.59,20.0,-129 days +04:00:00,0.19444444444444445,12.100712129872347,59.0,0,1
32875,21.0,889.38,10.0,MORTGAGE,Verified,24.47,31.0,-165 days +16:00:00,0.3950532008982819,11.329202606811966,25.0,1,0
32000,21.49,874.56,1.0,RENT,Verified,21.89,17.0,-161 days +16:00:00,0.4,11.289781913656018,21.0,1,0
20000,19.05,519.37,10.0,MORTGAGE,Verified,19.88,23.0,-139 days +01:36:00,0.2777777777777778,11.184421397998193,41.0,0,1
23500,21.0,635.76,3.0,RENT,Verified,21.3,28.0,-212 days +22:24:00,0.39166666666666666,11.002099841204238,29.0,1,0
20500,22.95,577.32,10.0,MORTGAGE,Verified,19.64,19.0,-186 days +08:00:00,0.3942307692307692,10.858998997563564,54.0,1,0
35000,21.0,946.87,7.0,MORTGAGE,Verified,9.75,24.0,-232 days +16:00:00,0.35714285714285715,11.49272275765271,22.0,1,0
16000,18.49,410.58,1.0,OWN,Verified,29.37,18.0,-258 days +06:24:00,0.42105263157894735,10.545341438708522,60.0,0,0
16000,21.0,432.86,5.0,RENT,Verified,9.25,10.0,-85 days +19:12:00,0.3333333333333333,10.778956289890028,59.0,0,1
16000,18.49,410.58,10.0,MORTGAGE,Verified,20.77,22.0,-159 days +16:48:00,0.2711864406779661,10.985292722887856,15.0,0,1
18000,18.49,461.9,5.0,RENT,Verified,24.97,30.0,-177 days +12:00:00,0.5,10.491274217438248,30.0,0,1
16800,18.75,433.5,6.0,OWN,Verified,29.57,38.0,-223 days +19:12:00,0.45088566827697263,10.52567564415558,30.0,0,1
17475,22.47,487.33,9.0,RENT,Verified,12.99,43.0,-117 days +08:00:00,0.4992857142857143,10.46310334047155,19.0,1,0
27575,19.05,716.07,6.0,MORTGAGE,Verified,29.67,17.0,-241 days +13:36:00,0.47543103448275864,10.968198289528557,9.0,1,0
30000,12.12,669.16,2.0,MORTGAGE,Verified,9.41,28.0,-202 days +02:24:00,0.2857142857142857,11.56171562913966,16.0,0,1
28000,21.0,757.5,6.0,RENT,Verified,7.74,23.0,-131 days +03:12:00,0.06222222222222222,13.017002861746503,20.0,1,0
25000,21.0,676.34,10.0,MORTGAGE,Verified,14.36,58.0,-271 days +02:24:00,0.1488095238095238,12.031719258385396,45.0,0,1
23675,19.72,623.56,10.0,MORTGAGE,Verified,24.78,13.0,-311 days +13:36:00,0.49322916666666666,10.778956289890028,30.0,1,0
18000,21.0,486.97,2.0,MORTGAGE,Source Verified,17.09,42.0,-214 days +23:12:00,0.15,11.695247021764184,34.0,0,1
30000,13.11,684.29,3.0,MORTGAGE,Verified,15.92,46.0,-306 days +14:24:00,0.32967032967032966,11.418614785498987,51.0,0,1
21600,12.12,481.8,10.0,MORTGAGE,Verified,17.25,41.0,-309 days +12:48:00,0.26024096385542167,11.326595886778735,31.0,0,1
21000,18.75,541.87,2.0,OWN,Source Verified,18.87,25.0,-181 days +10:24:00,0.22105263157894736,11.461632170582678,16.0,1,0
18000,19.05,467.43,10.0,OWN,Verified,17.75,25.0,-314 days +12:00:00,0.34615384615384615,10.858998997563564,40.0,0,1
19200,19.05,498.59,9.0,MORTGAGE,Verified,13.28,10.0,-123 days +05:36:00,0.4,10.778956289890028,17.0,1,0
25000,19.72,658.46,3.0,RENT,Verified,28.31,29.0,-248 days +10:24:00,0.2717391304347826,11.429543856031177,14.0,1,0
19750,19.72,520.19,10.0,MORTGAGE,Verified,25.32,28.0,-127 days +05:36:00,0.395,10.819778284410283,36.0,0,1
22000,15.8,532.67,4.0,RENT,Source Verified,30.0,26.0,-104 days +12:48:00,0.41509433962264153,10.87804719253426,21.0,0,1
21725,21.49,593.74,10.0,MORTGAGE,Verified,22.56,17.0,-128 days +04:48:00,0.48277777777777775,10.714417768752456,59.0,0,1
30000,22.47,836.61,5.0,MORTGAGE,Verified,18.92,30.0,-178 days +11:12:00,0.375,11.289781913656018,59.0,0,1
16450,21.98,454.15,5.0,MORTGAGE,Verified,25.3,27.0,-253 days +08:48:00,0.2611111111111111,11.05089000537367,59.0,0,1
26000,19.22,677.61,10.0,MORTGAGE,Verified,6.35,28.0,-274 days +02:24:00,0.3058823529411765,11.350406535472453,22.0,0,1
16000,17.99,406.21,10.0,MORTGAGE,Verified,8.26,25.0,-303 days +16:00:00,0.17391304347826086,11.429543856031177,33.0,0,1
33500,14.65,790.83,10.0,MORTGAGE,Verified,20.58,23.0,-249 days +11:12:00,0.4589041095890411,11.198214720130528,38.0,0,1
21000,21.48,573.81,4.0,RENT,Verified,9.98,20.0,-105 days +12:00:00,0.16153846153846155,11.77528972943772,25.0,0,1
19000,18.55,488.18,9.0,RENT,Verified,25.29,20.0,-277 days +00:48:00,0.5,10.545341438708522,59.0,0,1
19600,19.22,510.82,10.0,MORTGAGE,Verified,31.53,16.0,-178 days +11:12:00,0.49,10.596634733096073,22.0,1,0
16000,20.5,428.37,6.0,MORTGAGE,Verified,31.73,29.0,-144 days +23:12:00,0.22857142857142856,11.156250521031495,57.0,0,1
21000,18.25,536.13,3.0,RENT,Verified,25.59,37.0,-183 days +08:48:00,0.3,11.156250521031495,42.0,0,1
18000,12.12,401.5,4.0,RENT,Verified,21.21,25.0,-90 days +16:48:00,0.34615384615384615,10.858998997563564,11.0,0,1
21325,22.45,594.45,10.0,MORTGAGE,Verified,18.66,54.0,-271 days +02:24:00,0.14216666666666666,11.918390573078392,13.0,0,1
18825,18.25,480.6,1.0,RENT,Verified,33.94,19.0,-291 days +20:48:00,0.488961038961039,10.558413520275876,59.0,0,1
18000,13.99,418.74,3.0,RENT,Source Verified,3.56,36.0,-160 days +16:48:00,0.144,11.736069016284437,35.0,1,0
20000,22.78,561.29,2.0,MORTGAGE,Verified,20.52,37.0,-138 days +00:00:00,0.3333333333333333,11.002099841204238,14.0,0,1
21000,21.48,573.81,5.0,RENT,Verified,24.08,26.0,-327 days +08:00:00,0.5,10.645424897265505,11.0,1,0
24000,21.97,662.45,8.0,RENT,Verified,19.34,33.0,-165 days +16:00:00,0.3,11.289781913656018,14.0,1,0
19000,18.55,488.18,2.0,RENT,Verified,30.35,32.0,-131 days +03:12:00,0.38,10.819778284410283,59.0,0,1
16750,20.5,448.45,5.0,RENT,Verified,13.72,19.0,-129 days +04:00:00,0.1675,11.512925464970229,17.0,0,1
27500,19.99,728.43,4.0,MORTGAGE,Verified,17.18,48.0,-224 days +18:24:00,0.34375,11.289781913656018,9.0,0,1
35000,14.65,826.24,2.0,RENT,Verified,18.47,21.0,-162 days +16:00:00,0.13725490196078433,12.449018824140563,26.0,0,1
21600,16.29,528.61,4.0,RENT,Verified,19.24,37.0,-341 days +02:24:00,0.216,11.512925464970229,53.0,0,1
15000,10.74,324.2,2.0,MORTGAGE,Verified,19.22,17.0,-105 days +12:00:00,0.2542372881355932,10.985292722887856,42.0,0,1
30000,16.29,734.18,8.0,RENT,Verified,25.13,21.0,-169 days +14:24:00,0.42857142857142855,11.156250521031495,32.0,1,0
28000,13.67,646.74,5.0,MORTGAGE,Verified,13.27,16.0,-189 days +08:00:00,0.3111111111111111,11.407564949312402,38.0,1,0
25450,23.33,722.29,10.0,MORTGAGE,Verified,16.33,31.0,-156 days +18:24:00,0.28326247133984817,11.40585237257854,59.0,0,1
25000,24.33,724.0,5.0,RENT,Source Verified,14.1,13.0,-52 days +06:24:00,0.38461538461538464,11.082142548877775,11.0,1,0
16000,13.99,372.21,10.0,MORTGAGE,Verified,26.03,30.0,-200 days +03:12:00,0.21621621621621623,11.211820372186306,56.0,0,1
17625,18.25,449.96,7.0,MORTGAGE,Verified,26.61,43.0,-149 days +20:48:00,0.3389423076923077,10.858998997563564,11.0,0,1
18000,14.65,424.92,10.0,MORTGAGE,Verified,8.55,37.0,-222 days +19:12:00,0.32727272727272727,10.915088464214607,38.0,1,0
16800,10.74,363.1,7.0,MORTGAGE,Verified,10.68,24.0,-221 days +19:12:00,0.24,11.156250521031495,59.0,0,1
28000,20.99,757.34,9.0,MORTGAGE,Verified,26.34,34.0,-253 days +08:48:00,0.35443037974683544,11.27720313144916,32.0,0,1
22750,19.22,592.91,6.0,MORTGAGE,Verified,30.9,33.0,-180 days +10:24:00,0.496475569037383,10.732541427456502,52.0,0,1
25000,13.11,570.24,10.0,MORTGAGE,Verified,17.45,45.0,-197 days +04:00:00,0.3027734043841589,11.321401697411474,17.0,1,0
19000,18.25,485.07,10.0,MORTGAGE,Verified,10.74,18.0,-203 days +01:36:00,0.48717948717948717,10.571316925111784,25.0,1,0
35000,23.13,989.29,4.0,MORTGAGE,Verified,29.94,29.0,-211 days +00:00:00,0.3211009174311927,11.59910316121128,21.0,1,0
16000,12.12,356.89,1.0,MORTGAGE,Verified,33.36,28.0,-310 days +13:36:00,0.24427480916030533,11.089805421623343,36.0,1,0
19500,19.99,516.53,3.0,RENT,Verified,22.53,23.0,-192 days +06:24:00,0.4875,10.596634733096073,24.0,1,0
19000,19.22,495.18,5.0,MORTGAGE,Verified,30.02,18.0,-155 days +18:24:00,0.32623626373626374,10.972327682870567,36.0,0,1
28000,13.11,638.67,7.0,MORTGAGE,Verified,22.33,40.0,-191 days +06:24:00,0.3111111111111111,11.407564949312402,58.0,0,1
16000,21.48,437.19,5.0,RENT,Verified,30.78,20.0,-190 days +07:12:00,0.3734523027885917,10.665308987163218,54.0,0,1
24000,18.55,616.65,10.0,MORTGAGE,Verified,21.54,26.0,-168 days +14:24:00,0.41379310344827586,10.968198289528557,33.0,0,1
17000,14.65,401.32,10.0,MORTGAGE,Verified,18.31,14.0,-309 days +14:24:00,0.3090909090909091,10.915088464214607,19.0,1,0
20400,16.29,499.24,10.0,MORTGAGE,Verified,25.18,25.0,-220 days +20:00:00,0.31875,11.06663836234181,36.0,0,1
16500,22.45,459.95,1.0,RENT,Verified,20.79,29.0,-109 days +09:36:00,0.3,10.915088464214607,35.0,0,1
18000,13.99,418.74,10.0,MORTGAGE,Source Verified,23.94,63.0,-272 days +03:12:00,0.1267605633802817,11.863582336583399,44.0,0,1
35000,20.99,946.68,10.0,MORTGAGE,Verified,14.07,35.0,-326 days +08:00:00,0.22508038585209003,11.954401010601426,15.0,1,0
17500,13.99,407.11,5.0,MORTGAGE,Verified,24.12,39.0,-339 days +03:12:00,0.21212121212121213,11.320553572322773,31.0,0,1
16800,19.22,437.84,1.0,RENT,Source Verified,24.03,30.0,-119 days +07:12:00,0.35,10.778956289890028,25.0,0,1
20425,20.99,552.45,5.0,MORTGAGE,Verified,30.01,15.0,-219 days +20:00:00,0.4538888888888889,10.714417768752456,8.0,1,0
32000,21.97,883.26,10.0,RENT,Source Verified,8.83,23.0,-94 days +16:00:00,0.256,11.736069016284437,27.0,1,0
21725,19.22,566.2,6.0,RENT,Verified,28.23,17.0,-143 days +23:12:00,0.49375,10.691944912900398,32.0,0,1
35000,22.78,982.25,10.0,MORTGAGE,Verified,24.0,28.0,-324 days +08:48:00,0.3293032883285506,11.573879444307225,22.0,0,1
25000,23.33,709.51,3.0,RENT,Verified,32.33,17.0,-231 days +16:00:00,0.45454545454545453,10.915088464214607,33.0,0,1
21000,17.99,533.15,3.0,RENT,Source Verified,27.0,14.0,-114 days +09:36:00,0.42,10.819778284410283,53.0,0,1
